   ,DIST_CODE,DIST_NAME,CITY
1746,371300,临沂市,临沂市
1747,371301,市辖区,市辖区
1748,371302,兰山区,临沂市
1749,371311,罗庄区,临沂市
1750,371312,河东区,临沂市
1751,371321,沂南县,临沂市
1752,371322,郯城县,临沂市
1753,371323,沂水县,临沂市
1754,371324,兰陵县,临沂市
1755,371325,费县,临沂市
1756,371326,平邑县,临沂市
1757,371327,莒南县,临沂市
1758,371328,蒙阴县,临沂市
1759,371329,临沭县,临沂市
1760,371400,德州市,德州市
1761,371401,市辖区,市辖区
1762,371402,德城区,德州市
1763,371403,陵城区,德州市
1764,371421,陵县,陵县
1765,371422,宁津县,德州市
1766,371423,庆云县,德州市
1767,371424,临邑县,德州市
1768,371425,齐河县,德州市
1769,371426,平原县,德州市
1770,371427,夏津县,德州市
1771,371428,武城县,德州市
1772,371481,乐陵市,德州市
1773,371482,禹城市,德州市
1774,371500,聊城市,聊城市
1775,371501,市辖区,市辖区
1776,371502,东昌府区,聊城市
1777,371503,茌平区,聊城市
1778,371521,阳谷县,聊城市
1779,371522,莘县,聊城市
1780,371523,茌平县,聊城市
1781,371524,东阿县,聊城市
1782,371525,冠县,聊城市
1783,371526,高唐县,聊城市
1784,371581,临清市,聊城市
1785,371600,滨州市,滨州市
1786,371601,市辖区,市辖区
1787,371602,滨城区,滨州市
1788,371603,沾化区,滨州市
1789,371621,惠民县,滨州市
1790,371622,阳信县,滨州市
1791,371623,无棣县,滨州市
1792,371624,沾化县,沾化县
1793,371625,博兴县,滨州市
1794,371626,邹平县,滨州市
1795,371681,邹平市,滨州市
1796,371700,菏泽市,菏泽市
1797,371701,市辖区,市辖区
1798,371702,牡丹区,菏泽市
1799,371703,定陶区,菏泽市
1800,371721,曹县,菏泽市
1801,371722,单县,菏泽市
1802,371723,成武县,菏泽市
1803,371724,巨野县,菏泽市
1804,371725,郓城县,菏泽市
1805,371726,鄄城县,菏泽市
1806,371727,定陶县,定陶县
1807,371728,东明县,菏泽市
1808,410000,河南省,河南省
1809,410100,郑州市,郑州市
1810,410101,市辖区,市辖区
1811,410102,中原区,郑州市
1812,410103,二七区,郑州市
1813,410104,管城回族区,郑州市
1814,410105,金水区,郑州市
1815,410106,上街区,郑州市
1816,410108,惠济区,郑州市
1817,410122,中牟县,郑州市
1818,410181,巩义市,郑州市
1819,410182,荥阳市,郑州市
1820,410183,新密市,郑州市
1821,410184,新郑市,郑州市
1822,410185,登封市,郑州市
1823,410200,开封市,开封市
1824,410201,市辖区,市辖区
1825,410202,龙亭区,开封市
1826,410203,顺河回族区,开封市
1827,410204,鼓楼区,开封市
1828,410205,禹王台区,开封市
1829,410211,金明区,金明区
1830,410212,祥符区,开封市
1831,410221,杞县,开封市
1832,410222,通许县,开封市
1833,410223,尉氏县,开封市
1834,410224,开封县,开封县
1835,410225,兰考县,开封市
1836,410300,洛阳市,洛阳市
1837,410301,市辖区,市辖区
1838,410302,老城区,洛阳市
1839,410303,西工区,洛阳市
1840,410304,瀍河回族区,洛阳市
1841,410305,涧西区,洛阳市
1842,410306,吉利区,洛阳市
1843,410307,洛龙区,洛龙区
1844,410311,洛龙区,洛阳市
1845,410322,孟津县,洛阳市
1846,410323,新安县,洛阳市
1847,410324,栾川县,洛阳市
1848,410325,嵩县,洛阳市
1849,410326,汝阳县,洛阳市
1850,410327,宜阳县,洛阳市
1851,410328,洛宁县,洛阳市
1852,410329,伊川县,洛阳市
1853,410381,偃师市,洛阳市
1854,410400,平顶山市,平顶山市
1855,410401,市辖区,市辖区
1856,410402,新华区,平顶山市
1857,410403,卫东区,平顶山市
1858,410404,石龙区,平顶山市
1859,410411,湛河区,平顶山市
1860,410421,宝丰县,平顶山市
1861,410422,叶县,平顶山市
1862,410423,鲁山县,平顶山市
1863,410425,郏县,平顶山市
1864,410481,舞钢市,平顶山市
1865,410482,汝州市,平顶山市
1866,410500,安阳市,安阳市
1867,410501,市辖区,市辖区
1868,410502,文峰区,安阳市
1869,410503,北关区,安阳市
1870,410505,殷都区,安阳市
1871,410506,龙安区,安阳市
1872,410522,安阳县,安阳市
1873,410523,汤阴县,安阳市
1874,410526,滑县,安阳市
1875,410527,内黄县,安阳市
1876,410581,林州市,安阳市
1877,410600,鹤壁市,鹤壁市
1878,410601,市辖区,市辖区
1879,410602,鹤山区,鹤壁市
1880,410603,山城区,鹤壁市
1881,410611,淇滨区,鹤壁市
1882,410621,浚县,鹤壁市
1883,410622,淇县,鹤壁市
1884,410700,新乡市,新乡市
1885,410701,市辖区,市辖区
1886,410702,红旗区,新乡市
1887,410703,卫滨区,新乡市
1888,410704,凤泉区,新乡市
1889,410711,牧野区,新乡市
1890,410721,新乡县,新乡市
1891,410724,获嘉县,新乡市
1892,410725,原阳县,新乡市
1893,410726,延津县,新乡市
1894,410727,封丘县,新乡市
1895,410728,长垣县,新乡市
1896,410781,卫辉市,新乡市
1897,410782,辉县市,新乡市
1898,410783,长垣市,新乡市
1899,410800,焦作市,焦作市
1900,410801,市辖区,市辖区
1901,410802,解放区,焦作市
1902,410803,中站区,焦作市
1903,410804,马村区,焦作市
1904,410811,山阳区,焦作市
1905,410821,修武县,焦作市
1906,410822,博爱县,焦作市
1907,410823,武陟县,焦作市
1908,410825,温县,焦作市
1909,410881,济源市,济源市
1910,410882,沁阳市,焦作市
1911,410883,孟州市,焦作市
1912,410900,濮阳市,濮阳市
1913,410901,市辖区,市辖区
1914,410902,华龙区,濮阳市
1915,410922,清丰县,濮阳市
1916,410923,南乐县,濮阳市
1917,410926,范县,濮阳市
1918,410927,台前县,濮阳市
1919,410928,濮阳县,濮阳市
1920,411000,许昌市,许昌市
1921,411001,市辖区,市辖区
1922,411002,魏都区,许昌市
1923,411003,建安区,许昌市
1924,411023,许昌县,许昌县
1925,411024,鄢陵县,许昌市
1926,411025,襄城县,许昌市
1927,411081,禹州市,许昌市
1928,411082,长葛市,许昌市
1929,411100,漯河市,漯河市
1930,411101,市辖区,市辖区
1931,411102,源汇区,漯河市
1932,411103,郾城区,漯河市
1933,411104,召陵区,漯河市
1934,411121,舞阳县,漯河市
1935,411122,临颍县,漯河市
1936,411200,三门峡市,三门峡市
1937,411201,市辖区,市辖区
1938,411202,湖滨区,三门峡市
1939,411203,陕州区,三门峡市
1940,411221,渑池县,三门峡市
1941,411222,陕县,陕县
1942,411224,卢氏县,三门峡市
1943,411281,义马市,三门峡市
1944,411282,灵宝市,三门峡市
1945,411300,南阳市,南阳市
1946,411301,市辖区,市辖区
1947,411302,宛城区,南阳市
1948,411303,卧龙区,南阳市
1949,411321,南召县,南阳市
1950,411322,方城县,南阳市
1951,411323,西峡县,南阳市
1952,411324,镇平县,南阳市
1953,411325,内乡县,南阳市
1954,411326,淅川县,南阳市
1955,411327,社旗县,南阳市
1956,411328,唐河县,南阳市
1957,411329,新野县,南阳市
1958,411330,桐柏县,南阳市
1959,411381,邓州市,南阳市
1960,411400,商丘市,商丘市
1961,411401,市辖区,市辖区
1962,411402,梁园区,商丘市
1963,411403,睢阳区,商丘市
1964,411421,民权县,商丘市
1965,411422,睢县,商丘市
1966,411423,宁陵县,商丘市
1967,411424,柘城县,商丘市
1968,411425,虞城县,商丘市
1969,411426,夏邑县,商丘市
1970,411481,永城市,商丘市
1971,411500,信阳市,信阳市
1972,411501,市辖区,市辖区
1973,411502,浉河区,信阳市
1974,411503,平桥区,信阳市
1975,411521,罗山县,信阳市
1976,411522,光山县,信阳市
1977,411523,新县,信阳市
1978,411524,商城县,信阳市
1979,411525,固始县,信阳市
1980,411526,潢川县,信阳市
1981,411527,淮滨县,信阳市
1982,411528,息县,信阳市
1983,411600,周口市,周口市
1984,411601,市辖区,市辖区
1985,411602,川汇区,周口市
1986,411603,淮阳区,周口市
1987,411621,扶沟县,周口市
1988,411622,西华县,周口市
1989,411623,商水县,周口市
1990,411624,沈丘县,周口市
1991,411625,郸城县,周口市
1992,411626,淮阳县,周口市
1993,411627,太康县,周口市
1994,411628,鹿邑县,周口市
1995,411681,项城市,周口市
1996,411700,驻马店市,驻马店市
1997,411701,市辖区,市辖区
1998,411702,驿城区,驻马店市
1999,411721,西平县,驻马店市
2000,411722,上蔡县,驻马店市
2001,411723,平舆县,驻马店市
2002,411724,正阳县,驻马店市
2003,411725,确山县,驻马店市
2004,411726,泌阳县,驻马店市
2005,411727,汝南县,驻马店市
2006,411728,遂平县,驻马店市
2007,411729,新蔡县,驻马店市
2008,419000,省直辖县级行政区划,省直辖县级行政区划
2009,419001,济源市,驻马店市
2010,420000,湖北省,湖北省
2011,420100,武汉市,武汉市
2012,420101,市辖区,市辖区
2013,420102,江岸区,武汉市
2014,420103,江汉区,武汉市
2015,420104,硚口区,武汉市
2016,420105,汉阳区,武汉市
2017,420106,武昌区,武汉市
2018,420107,青山区,武汉市
2019,420111,洪山区,武汉市
2020,420112,东西湖区,武汉市
2021,420113,汉南区,武汉市
2022,420114,蔡甸区,武汉市
2023,420115,江夏区,武汉市
2024,420116,黄陂区,武汉市
2025,420117,新洲区,武汉市
2026,420200,黄石市,黄石市
2027,420201,市辖区,市辖区
2028,420202,黄石港区,黄石市
2029,420203,西塞山区,黄石市
2030,420204,下陆区,黄石市
2031,420205,铁山区,黄石市
2032,420222,阳新县,黄石市
2033,420281,大冶市,黄石市
2034,420300,十堰市,十堰市
2035,420301,市辖区,市辖区
2036,420302,茅箭区,十堰市
2037,420303,张湾区,十堰市
2038,420304,郧阳区,十堰市
2039,420321,郧县,郧县
2040,420322,郧西县,十堰市
2041,420323,竹山县,十堰市
2042,420324,竹溪县,十堰市
2043,420325,房县,十堰市
2044,420381,丹江口市,十堰市
2045,420500,宜昌市,宜昌市
2046,420501,市辖区,市辖区
2047,420502,西陵区,宜昌市
2048,420503,伍家岗区,宜昌市
2049,420504,点军区,宜昌市
2050,420505,猇亭区,宜昌市
2051,420506,夷陵区,宜昌市
2052,420525,远安县,宜昌市
2053,420526,兴山县,宜昌市
2054,420527,秭归县,宜昌市
2055,420528,长阳土家族自治县,宜昌市
2056,420529,五峰土家族自治县,宜昌市
2057,420581,宜都市,宜昌市
2058,420582,当阳市,宜昌市
2059,420583,枝江市,宜昌市
2060,420600,襄阳市,襄阳市
2061,420601,市辖区,市辖区
2062,420602,襄城区,襄阳市
2063,420606,樊城区,襄阳市
2064,420607,襄州区,襄阳市
2065,420624,南漳县,襄阳市
2066,420625,谷城县,襄阳市
2067,420626,保康县,襄阳市
2068,420682,老河口市,襄阳市
2069,420683,枣阳市,襄阳市
2070,420684,宜城市,襄阳市
2071,420700,鄂州市,鄂州市
2072,420701,市辖区,市辖区
2073,420702,梁子湖区,鄂州市
2074,420703,华容区,鄂州市
2075,420704,鄂城区,鄂州市
2076,420800,荆门市,荆门市
2077,420801,市辖区,市辖区
2078,420802,东宝区,荆门市
2079,420804,掇刀区,荆门市
2080,420821,京山县,荆门市
2081,420822,沙洋县,荆门市
2082,420881,钟祥市,荆门市
2083,420882,京山市,荆门市
2084,420900,孝感市,孝感市
2085,420901,市辖区,市辖区
2086,420902,孝南区,孝感市
2087,420921,孝昌县,孝感市
2088,420922,大悟县,孝感市
2089,420923,云梦县,孝感市
2090,420981,应城市,孝感市
2091,420982,安陆市,孝感市
2092,420984,汉川市,孝感市
2093,421000,荆州市,荆州市
2094,421001,市辖区,市辖区
2095,421002,沙市区,荆州市
2096,421003,荆州区,荆州市
2097,421022,公安县,荆州市
2098,421023,监利县,荆州市
2099,421024,江陵县,荆州市
2100,421081,石首市,荆州市
2101,421083,洪湖市,荆州市
2102,421087,松滋市,荆州市
2103,421088,监利市,荆州市
2104,421100,黄冈市,黄冈市
2105,421101,市辖区,市辖区
2106,421102,黄州区,黄冈市
2107,421121,团风县,黄冈市
2108,421122,红安县,黄冈市
2109,421123,罗田县,黄冈市
2110,421124,英山县,黄冈市
2111,421125,浠水县,黄冈市
2112,421126,蕲春县,黄冈市
2113,421127,黄梅县,黄冈市
2114,421181,麻城市,黄冈市
2115,421182,武穴市,黄冈市
2116,421200,咸宁市,咸宁市
2117,421201,市辖区,市辖区
2118,421202,咸安区,咸宁市
2119,421221,嘉鱼县,咸宁市
2120,421222,通城县,咸宁市
2121,421223,崇阳县,咸宁市
2122,421224,通山县,咸宁市
2123,421281,赤壁市,咸宁市
2124,421300,随州市,随州市
2125,421301,市辖区,市辖区
2126,421302,曾都区,曾都区
2127,421303,曾都区,随州市
2128,421321,随县,随州市
2129,421381,广水市,随州市
2130,422800,恩施土家族苗族自治州,恩施土家族苗族自治州
2131,422801,恩施市,恩施土家族苗族自治州
2132,422802,利川市,恩施土家族苗族自治州
2133,422822,建始县,恩施土家族苗族自治州
2134,422823,巴东县,恩施土家族苗族自治州
2135,422825,宣恩县,恩施土家族苗族自治州
2136,422826,咸丰县,恩施土家族苗族自治州
2137,422827,来凤县,恩施土家族苗族自治州
2138,422828,鹤峰县,恩施土家族苗族自治州
2139,429000,省直辖县级行政区划,省直辖县级行政区划
2140,429004,仙桃市,恩施土家族苗族自治州
2141,429005,潜江市,恩施土家族苗族自治州
2142,429006,天门市,恩施土家族苗族自治州
2143,429021,神农架林区,恩施土家族苗族自治州
2144,430000,湖南省,湖南省
2145,430100,长沙市,长沙市
2146,430101,市辖区,市辖区
2147,430102,芙蓉区,长沙市
2148,430103,天心区,长沙市
2149,430104,岳麓区,长沙市
2150,430105,开福区,长沙市
2151,430111,雨花区,长沙市
2152,430112,望城区,长沙市
2153,430121,长沙县,长沙市
2154,430122,望城县,望城县
2155,430124,宁乡县,宁乡县
2156,430181,浏阳市,长沙市
2157,430182,宁乡市,长沙市
2158,430200,株洲市,株洲市
2159,430201,市辖区,市辖区
2160,430202,荷塘区,株洲市
2161,430203,芦淞区,株洲市
2162,430204,石峰区,株洲市
2163,430211,天元区,株洲市
2164,430212,渌口区,株洲市
2165,430221,株洲县,株洲市
2166,430223,攸县,株洲市
2167,430224,茶陵县,株洲市
2168,430225,炎陵县,株洲市
2169,430281,醴陵市,株洲市
2170,430300,湘潭市,湘潭市
2171,430301,市辖区,市辖区
2172,430302,雨湖区,湘潭市
2173,430304,岳塘区,湘潭市
2174,430321,湘潭县,湘潭市
2175,430381,湘乡市,湘潭市
2176,430382,韶山市,湘潭市
2177,430400,衡阳市,衡阳市
2178,430401,市辖区,市辖区
2179,430405,珠晖区,衡阳市
2180,430406,雁峰区,衡阳市
2181,430407,石鼓区,衡阳市
2182,430408,蒸湘区,衡阳市
2183,430412,南岳区,衡阳市
2184,430421,衡阳县,衡阳市
2185,430422,衡南县,衡阳市
2186,430423,衡山县,衡阳市
2187,430424,衡东县,衡阳市
2188,430426,祁东县,衡阳市
2189,430481,耒阳市,衡阳市
2190,430482,常宁市,衡阳市
2191,430500,邵阳市,邵阳市
2192,430501,市辖区,市辖区
2193,430502,双清区,邵阳市
2194,430503,大祥区,邵阳市
2195,430511,北塔区,邵阳市
2196,430521,邵东县,邵阳市
2197,430522,新邵县,邵阳市
2198,430523,邵阳县,邵阳市
2199,430524,隆回县,邵阳市
2200,430525,洞口县,邵阳市
2201,430527,绥宁县,邵阳市
2202,430528,新宁县,邵阳市
2203,430529,城步苗族自治县,邵阳市
2204,430581,武冈市,邵阳市
2205,430582,邵东市,邵阳市
2206,430600,岳阳市,岳阳市
2207,430601,市辖区,市辖区
2208,430602,岳阳楼区,岳阳市
2209,430603,云溪区,岳阳市
2210,430611,君山区,岳阳市
2211,430621,岳阳县,岳阳市
2212,430623,华容县,岳阳市
2213,430624,湘阴县,岳阳市
2214,430626,平江县,岳阳市
2215,430681,汨罗市,岳阳市
2216,430682,临湘市,岳阳市
2217,430700,常德市,常德市
2218,430701,市辖区,市辖区
2219,430702,武陵区,常德市
2220,430703,鼎城区,常德市
2221,430721,安乡县,常德市
2222,430722,汉寿县,常德市
2223,430723,澧县,常德市
2224,430724,临澧县,常德市
2225,430725,桃源县,常德市
2226,430726,石门县,常德市
2227,430781,津市市,常德市
2228,430800,张家界市,张家界市
2229,430801,市辖区,市辖区
2230,430802,永定区,张家界市
2231,430811,武陵源区,张家界市
2232,430821,慈利县,张家界市
2233,430822,桑植县,张家界市
2234,430900,益阳市,益阳市
2235,430901,市辖区,市辖区
2236,430902,资阳区,益阳市
2237,430903,赫山区,益阳市
2238,430921,南县,益阳市
2239,430922,桃江县,益阳市
2240,430923,安化县,益阳市
2241,430981,沅江市,益阳市
2242,431000,郴州市,郴州市
2243,431001,市辖区,市辖区
2244,431002,北湖区,郴州市
2245,431003,苏仙区,郴州市
2246,431021,桂阳县,郴州市
2247,431022,宜章县,郴州市
2248,431023,永兴县,郴州市
2249,431024,嘉禾县,郴州市
2250,431025,临武县,郴州市
2251,431026,汝城县,郴州市
2252,431027,桂东县,郴州市
2253,431028,安仁县,郴州市
2254,431081,资兴市,郴州市
2255,431100,永州市,永州市
2256,431101,市辖区,市辖区
2257,431102,零陵区,永州市
2258,431103,冷水滩区,永州市
2259,431121,祁阳县,永州市
2260,431122,东安县,永州市
2261,431123,双牌县,永州市
2262,431124,道县,永州市
2263,431125,江永县,永州市
2264,431126,宁远县,永州市
2265,431127,蓝山县,永州市
2266,431128,新田县,永州市
2267,431129,江华瑶族自治县,永州市
2268,431200,怀化市,怀化市
2269,431201,市辖区,市辖区
2270,431202,鹤城区,怀化市
2271,431221,中方县,怀化市
2272,431222,沅陵县,怀化市
2273,431223,辰溪县,怀化市
2274,431224,溆浦县,怀化市
2275,431225,会同县,怀化市
2276,431226,麻阳苗族自治县,怀化市
2277,431227,新晃侗族自治县,怀化市
2278,431228,芷江侗族自治县,怀化市
2279,431229,靖州苗族侗族自治县,怀化市
2280,431230,通道侗族自治县,怀化市
2281,431281,洪江市,怀化市
2282,431300,娄底市,娄底市
2283,431301,市辖区,市辖区
2284,431302,娄星区,娄底市
2285,431321,双峰县,娄底市
2286,431322,新化县,娄底市
2287,431381,冷水江市,娄底市
2288,431382,涟源市,娄底市
2289,433100,湘西土家族苗族自治州,湘西土家族苗族自治州
2290,433101,吉首市,湘西土家族苗族自治州
2291,433122,泸溪县,湘西土家族苗族自治州
2292,433123,凤凰县,湘西土家族苗族自治州
2293,433124,花垣县,湘西土家族苗族自治州
2294,433125,保靖县,湘西土家族苗族自治州
2295,433126,古丈县,湘西土家族苗族自治州
2296,433127,永顺县,湘西土家族苗族自治州
2297,433130,龙山县,湘西土家族苗族自治州
2298,440000,广东省,广东省
2299,440100,广州市,广州市
2300,440101,市辖区,市辖区
2301,440102,东山区,东山区
2302,440103,荔湾区,广州市
2303,440104,越秀区,广州市
2304,440105,海珠区,广州市
2305,440106,天河区,广州市
2306,440107,芳村区,芳村区
2307,440111,白云区,广州市
2308,440112,黄埔区,广州市
2309,440113,番禺区,广州市
2310,440114,花都区,广州市
2311,440115,南沙区,广州市
2312,440116,萝岗区,萝岗区
2313,440117,从化区,广州市
2314,440118,增城区,广州市
2315,440183,增城市,增城市
2316,440184,从化市,从化市
2317,440200,韶关市,韶关市
2318,440201,市辖区,市辖区
2319,440203,武江区,韶关市
2320,440204,浈江区,韶关市
2321,440205,曲江区,韶关市
2322,440222,始兴县,韶关市
2323,440224,仁化县,韶关市
2324,440229,翁源县,韶关市
2325,440232,乳源瑶族自治县,韶关市
2326,440233,新丰县,韶关市
2327,440281,乐昌市,韶关市
2328,440282,南雄市,韶关市
2329,440300,深圳市,深圳市
2330,440301,市辖区,市辖区
2331,440303,罗湖区,深圳市
2332,440304,福田区,深圳市
2333,440305,南山区,深圳市
2334,440306,宝安区,深圳市
2335,440307,龙岗区,深圳市
2336,440308,盐田区,深圳市
2337,440309,龙华区,深圳市
2338,440310,坪山区,深圳市
2339,440311,光明区,深圳市
2340,440400,珠海市,珠海市
2341,440401,市辖区,市辖区
2342,440402,香洲区,珠海市
2343,440403,斗门区,珠海市
2344,440404,金湾区,珠海市
2345,440500,汕头市,汕头市
2346,440501,市辖区,市辖区
2347,440507,龙湖区,汕头市
2348,440511,金平区,汕头市
2349,440512,濠江区,汕头市
2350,440513,潮阳区,汕头市
2351,440514,潮南区,汕头市
2352,440515,澄海区,汕头市
2353,440523,南澳县,汕头市
2354,440600,佛山市,佛山市
2355,440601,市辖区,市辖区
2356,440604,禅城区,佛山市
2357,440605,南海区,佛山市
2358,440606,顺德区,佛山市
2359,440607,三水区,佛山市
2360,440608,高明区,佛山市
2361,440700,江门市,江门市
2362,440701,市辖区,市辖区
2363,440703,蓬江区,江门市
2364,440704,江海区,江门市
2365,440705,新会区,江门市
2366,440781,台山市,江门市
2367,440783,开平市,江门市
2368,440784,鹤山市,江门市
2369,440785,恩平市,江门市
2370,440800,湛江市,湛江市
2371,440801,市辖区,市辖区
2372,440802,赤坎区,湛江市
2373,440803,霞山区,湛江市
2374,440804,坡头区,湛江市
2375,440811,麻章区,湛江市
2376,440823,遂溪县,湛江市
2377,440825,徐闻县,湛江市
2378,440881,廉江市,湛江市
2379,440882,雷州市,湛江市
2380,440883,吴川市,湛江市
2381,440900,茂名市,茂名市
2382,440901,市辖区,市辖区
2383,440902,茂南区,茂名市
2384,440903,茂港区,茂港区
2385,440904,电白区,茂名市
2386,440923,电白县,电白县
2387,440981,高州市,茂名市
2388,440982,化州市,茂名市
2389,440983,信宜市,茂名市
2390,441200,肇庆市,肇庆市
2391,441201,市辖区,市辖区
2392,441202,端州区,肇庆市
2393,441203,鼎湖区,肇庆市
2394,441204,高要区,肇庆市
2395,441223,广宁县,肇庆市
2396,441224,怀集县,肇庆市
2397,441225,封开县,肇庆市
2398,441226,德庆县,肇庆市
2399,441283,高要市,高要市
2400,441284,四会市,肇庆市
2401,441300,惠州市,惠州市
2402,441301,市辖区,市辖区
2403,441302,惠城区,惠州市
2404,441303,惠阳区,惠州市
2405,441322,博罗县,惠州市
2406,441323,惠东县,惠州市
2407,441324,龙门县,惠州市
2408,441400,梅州市,梅州市
2409,441401,市辖区,市辖区
2410,441402,梅江区,梅州市
2411,441403,梅县区,梅州市
2412,441421,梅县,梅县
2413,441422,大埔县,梅州市
2414,441423,丰顺县,梅州市
2415,441424,五华县,梅州市
2416,441426,平远县,梅州市
2417,441427,蕉岭县,梅州市
2418,441481,兴宁市,梅州市
2419,441500,汕尾市,汕尾市
2420,441501,市辖区,市辖区
2421,441502,城区,汕尾市
2422,441521,海丰县,汕尾市
2423,441523,陆河县,汕尾市
2424,441581,陆丰市,汕尾市
2425,441600,河源市,河源市
2426,441601,市辖区,市辖区
2427,441602,源城区,河源市
2428,441621,紫金县,河源市
2429,441622,龙川县,河源市
2430,441623,连平县,河源市
2431,441624,和平县,河源市
2432,441625,东源县,河源市
2433,441700,阳江市,阳江市
2434,441701,市辖区,市辖区
2435,441702,江城区,阳江市
2436,441704,阳东区,阳江市
2437,441721,阳西县,阳江市
2438,441723,阳东县,阳东县
2439,441781,阳春市,阳江市
2440,441800,清远市,清远市
2441,441801,市辖区,市辖区
2442,441802,清城区,清远市
2443,441803,清新区,清远市
2444,441821,佛冈县,清远市
2445,441823,阳山县,清远市
2446,441825,连山壮族瑶族自治县,清远市
2447,441826,连南瑶族自治县,清远市
2448,441827,清新县,清新县
2449,441881,英德市,清远市
2450,441882,连州市,清远市
2451,441900,东莞市,东莞市
2452,442000,中山市,中山市
2453,445100,潮州市,潮州市
2454,445101,市辖区,市辖区
2455,445102,湘桥区,潮州市
2456,445103,潮安区,潮州市
2457,445121,潮安县,潮安县
2458,445122,饶平县,潮州市
2459,445200,揭阳市,揭阳市
2460,445201,市辖区,市辖区
2461,445202,榕城区,揭阳市
2462,445203,揭东区,揭阳市
2463,445221,揭东县,揭东县
2464,445222,揭西县,揭阳市
2465,445224,惠来县,揭阳市
2466,445281,普宁市,揭阳市
2467,445300,云浮市,云浮市
2468,445301,市辖区,市辖区
2469,445302,云城区,云浮市
2470,445303,云安区,云浮市
2471,445321,新兴县,云浮市
2472,445322,郁南县,云浮市
2473,445323,云安县,云安县
2474,445381,罗定市,云浮市
2475,450000,广西壮族自治区,广西壮族自治区
2476,450100,南宁市,南宁市
2477,450101,市辖区,市辖区
2478,450102,兴宁区,南宁市
2479,450103,青秀区,南宁市
2480,450105,江南区,南宁市
2481,450107,西乡塘区,南宁市
2482,450108,良庆区,南宁市
2483,450109,邕宁区,南宁市
2484,450110,武鸣区,南宁市
2485,450122,武鸣县,武鸣县
2486,450123,隆安县,南宁市
2487,450124,马山县,南宁市
2488,450125,上林县,南宁市
2489,450126,宾阳县,南宁市
2490,450127,横县,南宁市
2491,450200,柳州市,柳州市
2492,450201,市辖区,市辖区
2493,450202,城中区,柳州市
2494,450203,鱼峰区,柳州市
2495,450204,柳南区,柳州市
2496,450205,柳北区,柳州市
2497,450206,柳江区,柳州市
2498,450221,柳江县,柳江县
2499,450222,柳城县,柳州市
2500,450223,鹿寨县,柳州市
2501,450224,融安县,柳州市
2502,450225,融水苗族自治县,柳州市
2503,450226,三江侗族自治县,柳州市
2504,450300,桂林市,桂林市
2505,450301,市辖区,市辖区
2506,450302,秀峰区,桂林市
2507,450303,叠彩区,桂林市
2508,450304,象山区,桂林市
2509,450305,七星区,桂林市
2510,450311,雁山区,桂林市
2511,450312,临桂区,桂林市
2512,450321,阳朔县,桂林市
2513,450322,临桂县,临桂县
2514,450323,灵川县,桂林市
2515,450324,全州县,桂林市
2516,450325,兴安县,桂林市
2517,450326,永福县,桂林市
2518,450327,灌阳县,桂林市
2519,450328,龙胜各族自治县,桂林市
2520,450329,资源县,桂林市
2521,450330,平乐县,桂林市
2522,450331,荔浦县,桂林市
2523,450332,恭城瑶族自治县,桂林市
2524,450381,荔浦市,桂林市
2525,450400,梧州市,梧州市
2526,450401,市辖区,市辖区
2527,450403,万秀区,梧州市
2528,450404,蝶山区,蝶山区
2529,450405,长洲区,梧州市
2530,450406,龙圩区,梧州市
2531,450421,苍梧县,梧州市
2532,450422,藤县,梧州市
2533,450423,蒙山县,梧州市
2534,450481,岑溪市,梧州市
2535,450500,北海市,北海市
2536,450501,市辖区,市辖区
2537,450502,海城区,北海市
2538,450503,银海区,北海市
2539,450512,铁山港区,北海市
2540,450521,合浦县,北海市
2541,450600,防城港市,防城港市
2542,450601,市辖区,市辖区
2543,450602,港口区,防城港市
2544,450603,防城区,防城港市
2545,450621,上思县,防城港市
2546,450681,东兴市,防城港市
2547,450700,钦州市,钦州市
2548,450701,市辖区,市辖区
2549,450702,钦南区,钦州市
2550,450703,钦北区,钦州市
2551,450721,灵山县,钦州市
2552,450722,浦北县,钦州市
2553,450800,贵港市,贵港市
2554,450801,市辖区,市辖区
2555,450802,港北区,贵港市
2556,450803,港南区,贵港市
2557,450804,覃塘区,贵港市
2558,450821,平南县,贵港市
2559,450881,桂平市,贵港市
2560,450900,玉林市,玉林市
2561,450901,市辖区,市辖区
2562,450902,玉州区,玉林市
2563,450903,福绵区,玉林市
2564,450921,容县,玉林市
2565,450922,陆川县,玉林市
2566,450923,博白县,玉林市
2567,450924,兴业县,玉林市
2568,450981,北流市,玉林市
2569,451000,百色市,百色市
2570,451001,市辖区,市辖区
2571,451002,右江区,百色市
2572,451003,田阳区,百色市
2573,451021,田阳县,百色市
2574,451022,田东县,百色市
2575,451023,平果县,百色市
2576,451024,德保县,百色市
2577,451025,靖西县,靖西县
2578,451026,那坡县,百色市
2579,451027,凌云县,百色市
2580,451028,乐业县,百色市
2581,451029,田林县,百色市
2582,451030,西林县,百色市
2583,451031,隆林各族自治县,百色市
2584,451081,靖西市,百色市
2585,451082,平果市,百色市
2586,451100,贺州市,贺州市
2587,451101,市辖区,市辖区
2588,451102,八步区,贺州市
2589,451103,平桂区,贺州市
2590,451121,昭平县,贺州市
2591,451122,钟山县,贺州市
2592,451123,富川瑶族自治县,贺州市
2593,451200,河池市,河池市
2594,451201,市辖区,市辖区
2595,451202,金城江区,河池市
